angular/angular.js 14772 : [(6890, 0.956648831743394), (5464, 0.9467552378943909), (9623, 0.9458924011202843), (9265, 0.9140302378397454), (936, 0.8495522737545096), (8047, 0.7985728676933891), (9917, 0.7593882244055483), (7263, 0.7593882244055483), (16325, 0.7544846001987144), (7248, 0.7512151767392926)]
angular/angular.js 14674 : [(6910, 0.9907040203118403), (9892, 0.9870604548475218), (8803, 0.9741485536911578), (9032, 0.9720171390817604), (12738, 0.9461451800393594), (5852, 0.925221967908108), (6375, 0.9027370846062807), (6196, 0.8807778072300358), (5655, 0.8774850362082004), (5324, 0.8764525974943649)]
angular/angular.js 14665 : [(13996, 0.974922968428708), (10477, 0.9652380290429264), (14477, 0.8899257046410415), (14518, 0.8327325509388641), (12626, 0.8089073065344206), (11802, 0.8012227104413353), (10338, 0.7755080868677638), (9187, 0.7474875591397292), (10336, 0.693630847120222), (13942, 0.6597648859708238)]
angular/angular.js 14366 : [(12576, 0.980353398492075), (12575, 0.980353398492075), (12577, 0.9615067069897458), (11560, 0.6475876767304156), (12881, 0.6164757357673878), (12669, 0.5573693275411971), (12248, 0.5), (11760, 0.44504927827914215), (11851, 0.35086442359611236), (11853, 0.3504824171096475)]
angular/angular.js 14227 : [(12934, 0.9999819897457134), (12742, 0.996636991996301), (13431, 0.9840327298310355), (12975, 0.9583070993235638), (15555, 0.926549924575901), (13605, 0.9146993711121183), (8628, 0.9019803642976449), (13455, 0.8389084739058517), (6101, 0.8085714394785266), (8933, 0.8076562676302678)]
angular/angular.js 14199 : [(7511, 0.9999958029092363), (5628, 0.9999931590067329), (7496, 0.9999927700426201), (7517, 0.9999902640955164), (8744, 0.9855530400773436), (4556, 0.9527042583561725), (8652, 0.950120028891321), (7237, 0.9499771770998306), (5186, 0.9477425257303121), (8350, 0.9452156489473511)]
angular/angular.js 14166 : [(13408, 0.9605279112866864), (13059, 0.9380271213161243), (11955, 0.9369033367117923), (13822, 0.9309708730624456), (15472, 0.9129737695538431), (14056, 0.905730091504768), (13678, 0.8939904398661895), (13414, 0.8857526857341094), (14760, 0.8644811536006778), (15463, 0.8551665676374832)]
angular/angular.js 14080 : [(6157, 0.8732310925670371), (8451, 0.8309274064056619), (11736, 0.7233606558059896), (2545, 0.6966052171401669), (6569, 0.6927325963151871), (12138, 0.6682111096408438), (7273, 0.647693358736768), (12415, 0.6418607988512846), (12933, 0.6323357000958167), (16552, 0.6282679917174416)]
angular/angular.js 14003 : [(4899, 0.9943981306153257), (1803, 0.9809183444467198), (14593, 0.9773899029711932), (4508, 0.9767456859527732), (1677, 0.9760279690328102), (6480, 0.9758685648980475), (2083, 0.971065250729904), (15160, 0.9709663347948523), (5569, 0.970939006485932), (1547, 0.9701362569247176)]
angular/angular.js 13996 : [(10288, 0.9973263786910993), (10443, 0.9956969761545517), (11340, 0.9840891976782468), (12234, 0.9802770604567729), (14665, 0.974922968428708), (10766, 0.9663567819642372), (14833, 0.965023400214849), (16367, 0.9634732040193672), (11865, 0.9578638246503913), (10274, 0.950208544758981)]
angular/angular.js 13993 : [(5019, 0.8776831644572636), (6303, 0.8736111561996794), (9972, 0.8464359056419588), (6924, 0.8067592163093039), (6327, 0.6652088093589121), (8125, 0.6471152853848903), (16316, 0.5061015878082249), (15359, 0.45904063491510005), (4077, 0.4377331931702032), (10185, 0.43597622132117303)]
angular/angular.js 13976 : [(15243, 0.49377414596591135), (15975, 0.2608646952092481), (7434, 0.2608646952092481), (1177, 0.2398320288335612), (8627, 0.23151900046364693), (14681, 0.21065195623269517), (3009, 0.21065195623269517), (3019, 0.19038459116528772), (15072, 0.18866820393607497), (3609, 0.1883894687341872)]
angular/angular.js 13785 : [(14322, 0.968628062636409), (12598, 0.9444462280841193), (5354, 0.6021055629763874), (14533, 0.5953249508988099), (9448, 0.5731260108236086), (9453, 0.5332699614807452), (7242, 0.5), (6469, 0.4718532268646848), (1721, 0.4620828790356079), (9452, 0.45081238529168083)]
angular/angular.js 13773 : [(12418, 0.9839269162507863), (11011, 0.9449939013768224), (11009, 0.9449939013768224), (11012, 0.9434081940514724), (987, 0.9422553169465699), (15778, 0.9316125922705325), (6489, 0.9297850618985458), (1127, 0.9085619366428982), (2800, 0.9043368210190077), (9037, 0.9018331601768874)]
