tensorflow/tensorflow 21038 : [(13846, 0.8212518862446937), (3511, 0.15151341350264091), (7105, 0.14771777883885795), (13608, 0.13947475598753986), (18963, 0.13862074461955837), (7492, 0.12832129583830976), (18851, 0.11936476318135586), (15287, 0.11206429368557289), (1514, 0.10928020594171003), (16896, 0.09124001514339485)]
tensorflow/tensorflow 21035 : [(8996, 0.4306224844215215), (1057, 0.3544571610078477), (10344, 0.3484270212356288), (19377, 0.23884862009191193), (1183, 0.20490116877553816), (17889, 0.19370254637871578), (6905, 0.19088426943711032), (894, 0.18941583628273562), (17265, 0.1763989204637797), (1296, 0.14870105064585667)]
tensorflow/tensorflow 21031 : [(18220, 0.9439331212257446), (5107, 0.8087273036516296), (16210, 0.7510265258618911), (18312, 0.7445221314090418), (9615, 0.7394174582022203), (14463, 0.7297826797363064), (16394, 0.5689666012239853), (16878, 0.4475801529241518), (15614, 0.4103371687097566), (14408, 0.3972260380033843)]
tensorflow/tensorflow 21025 : [(12666, 0.9907653559314754), (19653, 0.986503101506061), (11530, 0.7541616801488802), (13557, 0.718294709659725), (3807, 0.5583626232791055), (20159, 0.5346800977654385), (4014, 0.4587937285263496), (14019, 0.4085400323925983), (12786, 0.4052300094894115), (1719, 0.4031732854229859)]
tensorflow/tensorflow 21023 : [(13990, 0.275217807403075), (16996, 0.22006066752965572), (14020, 0.12047500259574385), (14024, 0.12019175500065121), (15279, 0.09829679644424796), (17961, 0.09579786689627239), (20782, 0.06178033143002627), (20808, 0.06178033143002627), (20045, 0.06173156940019209), (18814, 0.05697137270458711)]
tensorflow/tensorflow 21021 : [(19653, 0.5856438499750797), (12666, 0.5219621374378314), (3807, 0.4574253307701365), (9305, 0.32972441505993066), (15184, 0.29611520523024343), (11377, 0.22551082452547827), (11530, 0.16182255698771858), (8955, 0.16047631819320737), (1125, 0.15029510478865138), (13572, 0.1271212668723746)]
tensorflow/tensorflow 21020 : [(6090, 0.5325538867212074), (16742, 0.487244866506557), (11118, 0.41744765054231653), (4014, 0.34077244092276526), (3865, 0.17091817010315494), (19101, 0.11044367885434932), (6208, 0.09793026729141331), (20967, 0.09335311424648678), (7254, 0.08883013959279334), (1466, 0.08842332540399891)]
tensorflow/tensorflow 21011 : [(19332, 0.9876858999819313), (19314, 0.9809408480047415), (19011, 0.8900814956995775), (20066, 0.6637733221176877), (18726, 0.55622802340961), (19402, 0.5431138702130324), (19403, 0.5050343704515057), (20792, 0.4481520177747444), (19400, 0.4245116727523391), (20578, 0.42145036629225063)]
tensorflow/tensorflow 21007 : [(19011, 0.2748457114612945), (20066, 0.23623051838180462), (20578, 0.22299063113724538), (2674, 0.18296124966458505), (21140, 0.18267293423333433), (17797, 0.18145593888220185), (19400, 0.17741322848207713), (18745, 0.17457520497671497), (17180, 0.14673499395263487), (21011, 0.14645127939218766)]
tensorflow/tensorflow 21006 : [(5233, 0.13109436538385877), (5051, 0.11834199222914657), (16057, 0.1129603058237309), (19101, 0.106395165134801), (1229, 0.10203327759802543), (16501, 0.09915929213002564), (973, 0.09748479458284112), (974, 0.09289509610244748), (20609, 0.09032361944187), (1313, 0.08966826537003457)]
tensorflow/tensorflow 21005 : [(9120, 0.18500441292831799), (1011, 0.17638305887945618), (20766, 0.09173950569791527), (15166, 0.08770703060796048), (21101, 0.07767557284012797), (21071, 0.07422149576479749), (17109, 0.06958689427124704), (1428, 0.0653266393208913), (6090, 0.06312803807982056), (20650, 0.06194474590905316)]
tensorflow/tensorflow 21002 : [(20971, 0.9629079542272292), (2638, 0.928060632443968), (14747, 0.9171238670353761), (14867, 0.9087377104153065), (14864, 0.9087377104153065), (14863, 0.9087377104153065), (2639, 0.8674505633149743), (3452, 0.8439375048625799), (4598, 0.6068039785753344), (1800, 0.421180737336586)]
tensorflow/tensorflow 21000 : [(5051, 0.16186824523647564), (6989, 0.13163526684171065), (18675, 0.1311255531712081), (2157, 0.1310621138321932), (16394, 0.08953867168275167), (4185, 0.08735400656431869), (475, 0.08295982895780768), (11259, 0.07931465741880911), (11258, 0.07931465741880911), (5052, 0.07522627230404172)]
tensorflow/tensorflow 20996 : [(5353, 0.14583608995131803), (20792, 0.13518969887275079), (21012, 0.0988469477355706), (14747, 0.0947723740738546), (14757, 0.09437802213513047), (14864, 0.08817136496173004), (14867, 0.08586348789617217), (14863, 0.08586348789617217), (5607, 0.08424131143040497), (6881, 0.08410519161267595)]
tensorflow/tensorflow 20988 : [(17430, 0.3060379899303044), (16430, 0.2194949889556719), (15183, 0.20685099838874738), (14928, 0.13069737777400497), (8597, 0.12871695747975098), (17954, 0.1278712690061594), (4569, 0.12046460527641775), (886, 0.11513377463176853), (884, 0.11513377463176853), (3417, 0.09954109439381854)]
tensorflow/tensorflow 20979 : [(18411, 0.41554500137765016), (2805, 0.27780479338437825), (5053, 0.17476857780715713), (1068, 0.1739691202855495), (16601, 0.15931621626835687), (12034, 0.14988311595699527), (17282, 0.14718654446352886), (3003, 0.1265109814421376), (4598, 0.11811317503599544), (8600, 0.11558274466568898)]
tensorflow/tensorflow 20967 : [(21020, 0.09335311424648678), (9013, 0.08991922011755389), (17030, 0.08681163972705899), (19831, 0.08063293235611092), (20845, 0.07438834327319496), (3417, 0.06686242633457261), (19784, 0.06318830466849068), (1466, 0.06009019619573256), (6938, 0.05926523457581965), (15441, 0.05775416238769818)]
tensorflow/tensorflow 20958 : [(1089, 0.17380625584709997), (5051, 0.16343693256590724), (1719, 0.15291677253385785), (7605, 0.12571946196711303), (5076, 0.12212225535925084), (21012, 0.09329574002676433), (5052, 0.0894186869749908), (11227, 0.08796203902125753), (4569, 0.08763858325023292), (18638, 0.08329324477417231)]
tensorflow/tensorflow 20951 : [(5107, 0.4315662709666839), (16394, 0.42477952511229483), (20525, 0.3927458949184326), (18312, 0.3621611502988431), (6328, 0.291113941592744), (5052, 0.28508187994671463), (9615, 0.2599355351512608), (16210, 0.2545450402175757), (19099, 0.23514646335223538), (16878, 0.20889463378156037)]
tensorflow/tensorflow 20928 : [(13557, 0.7033073338316544), (2018, 0.47418592478014066), (3807, 0.4735452851367485), (1719, 0.4162139587282865), (14019, 0.4114227188835339), (12786, 0.40414539442210956), (16501, 0.3998171228057264), (13282, 0.39953979708113174), (13917, 0.3988725350601051), (11227, 0.3922404714831701)]
tensorflow/tensorflow 20918 : [(4594, 0.1188596178043309), (5778, 0.09763348697746543), (3229, 0.09583296586729549), (20318, 0.07506316863994954), (11377, 0.06695687051832618), (4017, 0.06569511206210504), (15279, 0.06391393523957485), (9175, 0.061498524396168285), (1780, 0.05578992050652895), (11581, 0.05439329810994038)]
tensorflow/tensorflow 20902 : [(21071, 0.2854245852459157), (10400, 0.26638519829699375), (20650, 0.257369064118298), (5691, 0.14104474824426488), (20957, 0.13818861842293492), (20907, 0.13818861842293492), (18667, 0.13208979940473223), (21050, 0.12696888500447728), (1009, 0.12207604517176439), (16634, 0.1189982027750628)]
tensorflow/tensorflow 20896 : [(4717, 0.49393745903534503), (12915, 0.23629339300873994), (730, 0.13619332375210505), (11056, 0.12795941564495164), (1125, 0.12547336910091236), (4947, 0.1253181170215994), (12296, 0.11574408895931779), (16057, 0.11561903777665489), (15098, 0.10809176112366746), (8577, 0.10441893735609947)]
tensorflow/tensorflow 20890 : [(19377, 0.3926251802018131), (6671, 0.3864426688367502), (16742, 0.2771712466435337), (8600, 0.2254970176726482), (16878, 0.2252666254834234), (18580, 0.16326065135850115), (18249, 0.15610459955991698), (4435, 0.14179221058941197), (18591, 0.13206032640303322), (20525, 0.13032388816264015)]
tensorflow/tensorflow 20888 : [(1068, 0.3017210880937808), (13250, 0.2793145569811103), (1130, 0.24205492336919116), (6972, 0.23115324164681586), (1338, 0.23115324164681586), (8600, 0.20866426016607334), (15713, 0.17563973466262547), (21083, 0.1664464402106181), (13149, 0.16490343136185173), (2752, 0.16059517902002216)]
tensorflow/tensorflow 20876 : [(16406, 0.8650827804114467), (15457, 0.7780511317321358), (570, 0.7170185530436823), (21080, 0.5475684137294567), (19601, 0.5475684137294567), (19590, 0.5475684137294567), (17329, 0.5475684137294567), (16618, 0.5475684137294567), (16140, 0.5475684137294567), (16070, 0.5475684137294567)]
tensorflow/tensorflow 20860 : [(19783, 0.6472277157704448), (298, 0.23390407142415506), (19534, 0.1437927633123416), (12629, 0.1382324311461134), (6421, 0.1203420164004667), (9043, 0.09788534321231926), (944, 0.08862486231940914), (13424, 0.08658874992720518), (15740, 0.0839909356713186), (18699, 0.08103781847300913)]
tensorflow/tensorflow 20845 : [(6938, 0.5826552470379025), (15275, 0.29301809415302377), (16259, 0.2799955643129776), (20179, 0.25777282359232684), (12337, 0.244760144271742), (11408, 0.22106045045664693), (10821, 0.21695806838171752), (15441, 0.20847725805168504), (19937, 0.2084408939855391), (19330, 0.20824587406112283)]
tensorflow/tensorflow 20809 : [(19050, 0.4590075096282124), (8544, 0.4132951184974059), (12786, 0.37339429849924255), (17430, 0.36346489044135555), (12995, 0.35413461901043447), (19213, 0.20851358585837126), (19947, 0.15905436876786908), (20244, 0.07462854212136556), (570, 0.0486690233667623), (5051, 0.0446370424534154)]
tensorflow/tensorflow 20808 : [(14020, 0.2059038069455359), (14024, 0.20513051991600836), (6299, 0.18457449483482266), (4049, 0.13793411766448604), (9514, 0.1280143250852917), (3807, 0.09537993491543152), (17961, 0.08851860677931597), (19334, 0.08397292345702112), (20045, 0.0771023956882519), (17189, 0.07381089188857783)]
tensorflow/tensorflow 20800 : [(12535, 0.1322908579587509), (9120, 0.10025110946691532), (17286, 0.07593657215870406), (9573, 0.07098527322711287), (20655, 0.07005667663148189), (5526, 0.0570664626538962), (4976, 0.04870194615002695), (15586, 0.04498419343093364), (17954, 0.044115673390954645), (16897, 0.04351209743478952)]
tensorflow/tensorflow 20791 : [(20540, 0.9952992645074399), (12995, 0.8243612279988632), (15705, 0.5228203577565197), (14981, 0.48680157209276564), (6657, 0.48638790221867206), (6655, 0.48638790221867206), (13218, 0.48484189886005585), (5367, 0.4822146180786095), (20572, 0.46851085001152926), (12034, 0.4523003945468327)]
tensorflow/tensorflow 20786 : [(4305, 0.44800306808720797), (8600, 0.11932504690595531), (5051, 0.08869799644898035), (16394, 0.0596419260639708), (1255, 0.054780676000806945), (5052, 0.053249124955275076), (11259, 0.05096995700483901), (11258, 0.05096995700483901), (16021, 0.0506785408666547), (20894, 0.0496349809978631)]
tensorflow/tensorflow 20785 : [(20756, 0.9999998055799174), (1512, 0.8818922765208961), (1780, 0.37457973086100627), (1221, 0.3633693396677478), (18381, 0.35005283773011564), (11556, 0.33731319072184246), (19682, 0.213886190693119), (2879, 0.1742504675727572), (14255, 0.13894661229278568), (11443, 0.07757154434461173)]
tensorflow/tensorflow 20768 : [(13949, 0.45193595882642384), (13678, 0.45107447913580107), (19531, 0.41184523562086534), (14843, 0.4104898200333975), (12777, 0.40869055584642033), (12180, 0.38189337418351627), (12786, 0.3796672410253133), (16511, 0.3776540337732455), (17452, 0.37763363682373075), (8736, 0.3775125598779209)]
tensorflow/tensorflow 20766 : [(17073, 0.7250581089214794), (764, 0.5565582587491155), (13538, 0.5064944104240909), (1034, 0.426889566430148), (570, 0.4236582980385243), (1456, 0.2920851130242561), (1036, 0.2725121439255649), (749, 0.2627307882507376), (14090, 0.2538402783310107), (935, 0.25070874361300466)]
tensorflow/tensorflow 20758 : [(4864, 0.5806939006571625), (1780, 0.48496108007459615), (11581, 0.439892801527888), (9805, 0.4028354621288208), (11556, 0.39536971445546937), (20753, 0.3833933179433971), (3780, 0.37604307036276063), (18381, 0.3746659904627001), (3023, 0.37228188296487824), (19392, 0.37192046914924154)]
tensorflow/tensorflow 20757 : [(5051, 0.1732690705982036), (5052, 0.13275681390709884), (4957, 0.11220922775861367), (16394, 0.09662193478475194), (6938, 0.07422168277467617), (5604, 0.07265756050996242), (11259, 0.06921977687269529), (11258, 0.06921977687269529), (1155, 0.06685733890411741), (11879, 0.06156783137173287)]
tensorflow/tensorflow 20753 : [(20136, 0.9903506462077326), (13917, 0.5873059977439912), (17236, 0.5806629394918714), (6244, 0.47650419982437053), (13935, 0.4656242339322485), (19050, 0.4649573612267077), (21146, 0.45901848957094915), (1710, 0.4235733954731001), (113, 0.4210786445480243), (7010, 0.41844203687153847)]
tensorflow/tensorflow 20744 : [(13864, 0.20346482231088772), (5058, 0.18966348338341432), (2733, 0.17016849859386396), (9093, 0.16065240606862757), (19576, 0.15549128438586074), (4258, 0.15053484472552556), (20981, 0.13409188765234625), (20893, 0.13409188765234625), (12200, 0.09051554595418403), (11104, 0.08941695242869083)]
tensorflow/tensorflow 20735 : [(20409, 0.11643603843612844), (15770, 0.0721612900868482), (16949, 0.059758249168661876), (16973, 0.059528220929271625), (16597, 0.058582104885473774), (11220, 0.058189540990684185), (15183, 0.05483848013268913), (12026, 0.05254866282075796), (16962, 0.05130498295274037), (7571, 0.050460267823968966)]
tensorflow/tensorflow 20734 : [(19153, 0.06650590363628413), (5450, 0.05420421035534957), (4508, 0.05420421035534957), (18866, 0.045089134095593474), (17144, 0.04460166723535035), (16501, 0.04189697413652903), (19987, 0.041116547668039724), (18220, 0.04016593771528447), (6938, 0.03876120038725644), (16324, 0.03854857128825375)]
